venue,market_type,contract_type,symbol,quote_asset,interval,open_time,close_time,open,high,low,close,volume_base,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,source_path,source_checksum,dataset_version,base_asset,mark_open,mark_high,mark_low,mark_close,index_open,index_high,index_low,index_close,premium_open,premium_high,premium_low,premium_close,funding_time,funding_rate_asof,funding_interval_hours,price_for_research,log_price,is_complete_bar,quality_flags,return_1h,execution_cost_quality,normalized_at
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687071600000,1687075199999,15.323,15.56,15.316,15.433,359327.69,5544876.36546,13288.0,221812.16,3424019.4043,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.322,15.48379907,15.31967827,15.43590666,15.32694905,15.48404247,15.32570611,15.44499019,-0.00011183,0.00032297,-0.00124177,-0.00064421,1687046400000,0.0001,8.0,15.43590666,2.736696396753747,True,,0.0074066926591176,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687075200000,1687078799999,15.433,15.549,15.352,15.418,465201.13,7186487.18863,16776.0,248126.63,3833070.06971,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.43581651,15.546,15.35738553,15.4186477,15.44499019,15.54621242,15.36823652,15.42416875,-0.00052691,0.00032757,-0.00113619,0.0,1687075200000,8.033e-05,8.0,15.4186477,2.735577666494436,True,,-0.0011187302593111,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687078800000,1687082399999,15.421,15.48,15.371,15.459,114311.69,1762992.91138,7223.0,52214.26,805265.78009,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.41879978,15.48105129,15.377,15.459,15.42416875,15.48282573,15.37741596,15.46409464,-5.823e-05,0.00018767,-0.00098974,-0.0001272,1687075200000,8.033e-05,8.0,15.459,2.738191358014197,True,,0.0026136915197612,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687082400000,1687085999999,15.459,15.463,15.4,15.438,106881.26,1648983.87875,5607.0,48201.03,743658.06702,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.45919466,15.46371919,15.407,15.44209304,15.46407666,15.46891794,15.41326007,15.44540616,-0.00017825,0.00013234,-0.00128495,-0.0004136,1687075200000,8.033e-05,8.0,15.44209304,2.737097094994752,True,,-0.001094263019445,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687086000000,1687089599999,15.439,15.458,15.412,15.446,74382.75,1147940.63303,4775.0,31454.55,485395.96093,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.44209304,15.458,15.41808532,15.446,15.44540616,15.45886868,15.42340766,15.45582081,-0.00041476,0.00013831,-0.00107973,-0.00020042,1687075200000,8.033e-05,8.0,15.446,2.7373500701470723,True,,0.0002529751523203,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687089600000,1687093199999,15.446,15.466,15.34,15.433,162023.26,2495955.32889,8366.0,66892.05,1030673.06765,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.446,15.466,15.35051553,15.43634032,15.45583959,15.46743966,15.36405488,15.44203161,-0.00044574,1.2e-07,-0.00135691,-0.00011239,1687075200000,8.033e-05,8.0,15.43634032,2.7367244905948147,True,,-0.0006255795522576,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687093200000,1687096799999,15.433,15.488,15.392,15.407,134030.82,2069771.50043,7143.0,66469.39,1026583.13241,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.43634032,15.487,15.39420565,15.405,15.44203161,15.49627771,15.40506751,15.41001566,-0.00038402,0.00071242,-0.00151897,-2.67e-05,1687075200000,8.033e-05,8.0,15.405,2.734692132048631,True,,-0.0020323585461836,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687096800000,1687100399999,15.407,15.48,15.384,15.478,134821.75,2081113.65168,7771.0,72116.99,1113113.16455,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.407,15.48,15.38759279,15.478,15.41043427,15.4885374,15.39903084,15.48472063,-0.00010731,0.00036179,-0.00126113,-0.00012102,1687075200000,8.033e-05,8.0,15.478,2.7394196608482675,True,,0.0047275287996364,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687100400000,1687103999999,15.476,15.488,15.432,15.475,91956.03,1422041.37388,5134.0,35997.01,556599.23076,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.478,15.488,15.43776172,15.4763839,15.48472063,15.49319694,15.44557261,15.48139212,-0.00043288,0.00010042,-0.00129401,-0.00037329,1687075200000,8.033e-05,8.0,15.4763839,2.7393152426820597,True,,-0.0001044181662082,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687104000000,1687107599999,15.476,15.511,15.436,15.477,118281.57,1830799.37357,6688.0,61716.65,955384.20426,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.47638309,15.50996893,15.44085859,15.477,15.48139131,15.50968166,15.45561331,15.48373156,-0.00023481,0.00023227,-0.00125781,-0.00012846,1687104000000,0.0001,8.0,15.477,2.7393550509306226,True,,3.980824856331111e-05,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687107600000,1687111199999,15.478,15.51,15.423,15.461,71692.02,1108722.11883,4834.0,34897.55,539720.12652,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.477,15.509,15.43112659,15.46717965,15.48373075,15.51004632,15.4412813,15.47097772,-0.00014093,0.00013632,-0.00130086,-0.00047119,1687104000000,0.0001,8.0,15.46717965,2.738720337039948,True,,-0.0006347138906743,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687111200000,1687114799999,15.462,15.462,15.392,15.408,67177.28,1035695.34976,4490.0,27894.7,430052.63186,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.46717965,15.46766756,15.3978282,15.40804093,15.47097772,15.4715705,15.40628618,15.40965707,-0.00041973,0.0001031,-0.00094229,0.0,1687104000000,0.0001,8.0,15.40804093,2.7348895114644947,True,,-0.0038308255754535,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687114800000,1687118399999,15.408,15.414,15.372,15.389,81379.89,1252420.922,4745.0,34626.64,532943.06607,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.40804093,15.413,15.372,15.389,15.40965788,15.41770138,15.38234283,15.38978892,-8.22e-06,0.0,-0.00132526,0.0,1687104000000,0.0001,8.0,15.389,2.7336529684817146,True,,-0.00123654298278,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687118400000,1687121999999,15.388,15.401,14.91,15.216,863686.91,13110867.86189,32199.0,398109.62,6044077.26039,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.389,15.40156606,15.04855001,15.216,15.38978892,15.40541783,15.04514326,15.22571544,0.0,0.00410402,-0.00480474,-0.00050797,1687104000000,0.0001,8.0,15.216,2.722347505803034,True,,-0.0113054626786799,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687122000000,1687125599999,15.217,15.282,15.174,15.246,193824.26,2952060.36172,8330.0,94168.0,1433942.34482,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.216,15.28,15.1830111,15.249,15.22571544,15.28092885,15.19512581,15.2514283,-0.00048829,0.00030948,-0.00151893,-0.00022704,1687104000000,0.0001,8.0,15.249,2.7245139271328758,True,,0.0021664213298406,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687125600000,1687129199999,15.246,15.287,15.221,15.233,129584.23,1976338.45286,5924.0,67512.11,1029670.1201,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.246,15.29175472,15.2279615,15.233,15.25143098,15.29488948,15.23918428,15.23918428,-9.368e-05,0.00021616,-0.00154554,-0.00024786,1687104000000,0.0001,8.0,15.233,2.723464127154564,True,,-0.0010497999783112,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687129200000,1687132799999,15.232,15.253,15.141,15.222,292712.46,4449195.91244,11199.0,144189.23,2191646.98591,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.233,15.253,15.1575366,15.22508989,15.23918508,15.25411035,15.16545935,15.23205878,-0.00029182,0.00095074,-0.00343733,-0.00057532,1687104000000,0.0001,8.0,15.22508989,2.722944717683622,True,,-0.0005194094709422,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687132800000,1687136399999,15.222,15.257,15.071,15.165,202351.29,3071120.71856,9990.0,88248.23,1339853.25579,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.22508909,15.256,15.08907587,15.166,15.23205878,15.26194844,15.09924206,15.17366483,-0.00048662,0.00014627,-0.00364316,-7.3e-05,1687132800000,7.052e-05,8.0,15.166,2.719056080278744,True,,-0.0038886374048781,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687136400000,1687139999999,15.165,15.237,15.157,15.233,84710.7,1287621.97986,5337.0,46877.23,712591.94513,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.165,15.23871479,15.16161251,15.23744462,15.17368165,15.24638174,15.17144402,15.24609512,-0.00046822,0.00016191,-0.00107195,-0.00065353,1687132800000,7.052e-05,8.0,15.23744462,2.7237558603463143,True,,0.0046997800675705,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687140000000,1687143599999,15.233,15.257,15.227,15.245,61152.79,932117.04338,3831.0,30623.62,466761.90003,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.23744462,15.257,15.2294481,15.25033549,15.24609512,15.26403118,15.23712557,15.25806709,-0.00067207,0.00015352,-0.00118347,-0.00067745,1687132800000,7.052e-05,8.0,15.25033549,2.724601502155701,True,,0.0008456418093865,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687143600000,1687147199999,15.246,15.26,15.175,15.209,90463.19,1376873.43448,4986.0,37979.15,577872.78037,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.25016513,15.26,15.18826852,15.209,15.25806709,15.26470188,15.19374416,15.20920229,-0.00067669,3.155e-05,-0.00114923,0.0,1687132800000,7.052e-05,8.0,15.209,2.721887357890232,True,,-0.002714144265469,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687147200000,1687150799999,15.208,15.234,15.17,15.231,81245.13,1235163.91064,4960.0,35075.39,533283.47006,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.209,15.23335796,15.17777409,15.23335796,15.20920229,15.23648676,15.18806105,15.23648676,0.0,0.0,-0.00129847,-0.00014598,1687132800000,7.052e-05,8.0,15.23335796,2.7234876258609395,True,,0.0016002679707076,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687150800000,1687154399999,15.232,15.275,15.231,15.254,91998.21,1403064.87525,4632.0,53885.48,821789.21883,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.23335796,15.275,15.23335796,15.25502052,15.23648676,15.28133145,15.23644256,15.25976407,-0.0001549,7.548e-05,-0.00131282,-0.00016626,1687132800000,7.052e-05,8.0,15.25502052,2.7249086633004715,True,,0.001421037439532,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687154400000,1687157999999,15.254,15.291,15.24,15.251,91346.98,1394426.59218,4645.0,51031.96,778979.09815,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.25502132,15.29,15.24572611,15.2550214,15.25976487,15.29323044,15.25515134,15.26483818,-0.0001981,1.695e-05,-0.00119684,-0.00081475,1687132800000,7.052e-05,8.0,15.2550214,2.724908720986397,True,,5.768592536981033e-08,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687158000000,1687161599999,15.251,15.285,15.243,15.269,66792.27,1019308.37768,3450.0,31722.9,484120.5229,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.25512176,15.285,15.24624445,15.27,15.26493854,15.29291277,15.25640407,15.28088297,-0.0008626,-7.625e-05,-0.00144067,-0.00065846,1687132800000,7.052e-05,8.0,15.27,2.725890119230541,True,,0.0009813982441442,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687161600000,1687165199999,15.27,15.285,15.225,15.243,93120.78,1420601.25227,5658.0,34320.19,523528.29937,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.269,15.28854782,15.225,15.243,15.28159762,15.29763374,15.23843245,15.25390226,-0.00069812,2.286e-05,-0.00139958,-0.00054049,1687161600000,5.836e-05,8.0,15.243,2.7241203812797044,True,,-0.0017697379508367,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687165200000,1687168799999,15.243,15.262,15.206,15.242,78496.09,1196001.23263,3894.0,42138.49,642023.84958,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.243,15.26294142,15.213,15.242,15.25392078,15.26638264,15.22147916,15.2431004,-0.00050493,0.00012072,-0.00144843,-7.219e-05,1687161600000,5.836e-05,8.0,15.242,2.7240547752439257,True,,-6.560603577865365e-05,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687168800000,1687172399999,15.241,15.27,15.201,15.205,64324.6,980304.65063,3806.0,37809.3,576263.23358,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.242,15.27148683,15.204,15.205,15.2431004,15.27548834,15.21127455,15.21127455,-7.219e-05,1.277e-05,-0.00119676,-0.00024692,1687161600000,5.836e-05,8.0,15.205,2.721624321129328,True,,-0.0024304541145978,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687172400000,1687175999999,15.205,15.254,15.189,15.254,67227.69,1022961.15742,4099.0,36673.38,558011.7567,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.205,15.25853617,15.189,15.254,15.21127535,15.26223673,15.19303702,15.25754186,-0.0002838,2.426e-05,-0.00107792,-5.945e-05,1687161600000,5.836e-05,8.0,15.254,2.724841763742047,True,,0.0032174426127191,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687176000000,1687179599999,15.255,15.302,15.233,15.283,102534.63,1566009.85468,5447.0,50377.99,769488.95562,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.254,15.3,15.23802992,15.283,15.25754186,15.30169259,15.2459816,15.28766924,-4.263e-05,0.00039269,-0.00106307,-0.00023762,1687161600000,5.836e-05,8.0,15.283,2.7267410995456998,True,,0.0018993358036523,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687179600000,1687183199999,15.283,15.318,15.281,15.29,76155.14,1165006.76303,6140.0,36978.26,565700.82903,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.283,15.31834599,15.281,15.29183255,15.2874777,15.32651048,15.28745994,15.30175438,-0.00015608,0.00016432,-0.00099006,-0.00056087,1687161600000,5.836e-05,8.0,15.29183255,2.727318865604189,True,,0.0005777660584898,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687183200000,1687186799999,15.291,15.291,15.137,15.187,282385.96,4292160.23315,12043.0,134514.6,2045054.40457,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.29183174,15.29184953,15.15447834,15.187,15.30175358,15.30177218,15.16253419,15.19521037,-0.00055898,8.295e-05,-0.00354301,-0.00046611,1687161600000,5.836e-05,8.0,15.187,2.720439798748133,True,,-0.0068790668560563,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687186800000,1687190399999,15.186,15.211,15.14,15.198,134191.48,2036920.63727,6684.0,57869.59,878280.7385,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.187,15.211,15.14210615,15.198,15.19519271,15.22069376,15.15124915,15.20342279,-0.00046117,0.00040833,-0.00140979,-0.00023483,1687161600000,5.836e-05,8.0,15.198,2.721163840247593,True,,0.0007240414994602,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687190400000,1687193999999,15.199,15.211,15.011,15.166,311783.12,4718460.24355,12884.0,132377.8,2003503.20338,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.198,15.209,15.07824512,15.164,15.20342279,15.21343887,15.08956408,15.1679492,-0.00023483,0.00140968,-0.004199,-0.00033092,1687190400000,6.516e-05,8.0,15.164,2.7189241976540885,True,,-0.0022396425935045,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETCUSDT,USDT,1h,1687194000000,1687197599999,15.165,15.283,15.144,15.278,230008.99,3503029.51765,9442.0,124449.61,1895356.39775,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/ETCUSDT/1h/ETCUSDT-1h-2023-06.zip,12c19ae21abdc5f0e88ffa2730ce4e8ef61f28e6f85da9f2314e41e757d9b1d9,sprint7_binance_usdm_202306_202605,ETC,15.166,15.283,15.14878957,15.279,15.1679492,15.28773362,15.15884352,15.28065122,0.0,8.538e-05,-0.0013576,-0.00011977,1687190400000,6.516e-05,8.0,15.279,2.726479336570577,True,,0.0075551389164885,UNAVAILABLE,2026-07-01T15:52:54.759604+00:00
