k,rebalance_time,status,held_long,held_short,swap_count,funding_pnl_bps,price_pnl_bps,cost_bps,gross_pnl_bps,net_pnl_bps
5,1720540800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.42252999999999996,-111.33936838447667,0.0,-110.91683838447668,-110.91683838447668
5,1720569600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,-0.10406,7.1989517522686075,0.0,7.094891752268608,7.094891752268608
5,1720598400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.5277200000000001,-28.174911723151233,0.0,-27.647191723151234,-27.647191723151234
5,1720627200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.08004999999999997,5.646663385191597,0.0,5.726713385191597,5.726713385191597
5,1720656000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.39552,28.532566011141974,0.0,28.928086011141975,28.928086011141975
5,1720684800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.20814999999999997,-10.049583474573023,0.0,-9.841433474573023,-9.841433474573023
5,1720713600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.01663999999999998,23.285883629602708,0.0,23.302523629602707,23.302523629602707
5,1720742400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.09116999999999999,8.00645964692054,0.0,8.09762964692054,8.09762964692054
5,1720771200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.26339,67.41630567922148,0.0,67.67969567922148,67.67969567922148
5,1720800000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.21847000000000003,53.73292510616567,0.0,53.95139510616568,53.95139510616568
5,1720828800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.0008299999999999395,24.60227201399206,0.0,24.60310201399206,24.60310201399206
5,1720857600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,-0.007850000000000001,-21.778859133750775,0.0,-21.786709133750776,-21.786709133750776
5,1720886400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,-0.28278000000000003,-44.56785957087435,0.0,-44.85063957087435,-44.85063957087435
5,1720915200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.39016,-107.73751572998349,0.0,-107.34735572998349,-107.34735572998349
5,1720944000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.5208699999999999,-33.0408759717763,0.0,-32.5200059717763,-32.5200059717763
5,1720972800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.43988,-37.49832440866429,0.0,-37.058444408664286,-37.058444408664286
5,1721001600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.72747,29.66625437733598,0.0,30.39372437733598,30.39372437733598
5,1721030400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.23423000000000002,-0.6840806415145954,0.0,-0.4498506415145953,-0.4498506415145953
5,1721059200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.3927800000000001,-86.21086300914982,0.0,-85.81808300914982,-85.81808300914982
5,1721088000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.4814899999999999,8.808924370172434,0.0,9.290414370172433,9.290414370172433
5,1721116800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,1.0699400000000001,-89.77743899557346,0.0,-88.70749899557346,-88.70749899557346
5,1721145600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,1.04636,26.392015619089715,0.0,27.438375619089715,27.438375619089715
5,1721174400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,1.2249700000000001,-40.753590535186596,0.0,-39.5286205351866,-39.5286205351866
5,1721203200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.48345,-2.6681057864552553,0.0,-2.1846557864552554,-2.1846557864552554
5,1721232000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.8357100000000001,27.25026786364404,0.0,28.08597786364404,28.08597786364404
5,1721260800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,1.10708,9.417820196029883,0.0,10.524900196029883,10.524900196029883
5,1721289600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.65358,20.823454648589724,0.0,21.477034648589726,21.477034648589726
5,1721318400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.5609,16.111767725153133,0.0,16.672667725153133,16.672667725153133
5,1721347200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.36211000000000004,-21.206990029255106,0.0,-20.844880029255105,-20.844880029255105
5,1721376000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.33979000000000004,-100.52372547198853,0.0,-100.18393547198853,-100.18393547198853
5,1721404800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.49053,4.416677885973718,0.0,4.907207885973718,4.907207885973718
5,1721433600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.67381,-77.98092895693739,0.0,-77.30711895693739,-77.30711895693739
5,1721462400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.59799,86.6699955805639,0.0,87.2679855805639,87.2679855805639
5,1721491200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.77341,14.083997632176935,0.0,14.857407632176935,14.857407632176935
5,1721520000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.6234799999999999,3.0196597524641264,0.0,3.6431397524641262,3.6431397524641262
5,1721548800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.6238000000000001,-81.63928105725303,0.0,-81.01548105725303,-81.01548105725303
5,1721577600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.5628799999999999,-33.43411209570873,0.0,-32.87123209570873,-32.87123209570873
5,1721606400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.75709,63.169136264903116,0.0,63.926226264903114,63.926226264903114
5,1721635200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.07586999999999999,19.66227060791234,0.0,19.73814060791234,19.73814060791234
5,1721664000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.1671,-34.44227185853102,0.0,-34.275171858531024,-34.275171858531024
5,1721692800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.4939299999999999,-86.12287329036437,0.0,-85.62894329036436,-85.62894329036436
5,1721721600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,1.00404,89.1428707716783,0.0,90.14691077167831,90.14691077167831
5,1721750400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.38426,-27.168312589413578,0.0,-26.784052589413577,-26.784052589413577
5,1721779200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.62099,58.351726516054946,0.0,58.972716516054945,58.972716516054945
5,1721808000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.7519,-5.800967007392329,0.0,-5.049067007392329,-5.049067007392329
5,1721836800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.40948,127.28067262336107,0.0,127.69015262336107,127.69015262336107
5,1721865600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.12656000000000006,79.6581648207042,0.0,79.7847248207042,79.7847248207042
5,1721894400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.27665000000000006,51.174005097496476,0.0,51.45065509749648,51.45065509749648
5,1721923200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.30690000000000006,9.545461412197033,0.0,9.852361412197034,9.852361412197034
5,1721952000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.39555,-54.2147884231616,0.0,-53.8192384231616,-53.8192384231616
5,1721980800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.6597000000000001,-17.51773863219008,0.0,-16.85803863219008,-16.85803863219008
5,1722009600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.04824000000000002,9.852570966664778,0.0,9.900810966664778,9.900810966664778
5,1722038400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.20676000000000003,-21.064704405173693,0.0,-20.857944405173694,-20.857944405173694
5,1722067200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.2705600000000001,65.48814409969837,0.0,65.75870409969838,65.75870409969838
5,1722096000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.32004,-0.7317698651475304,0.0,-0.4117298651475304,-0.4117298651475304
5,1722124800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.01737000000000003,35.55166448990993,0.0,35.56903448990993,35.56903448990993
5,1722153600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.21861999999999998,42.68712455113472,0.0,42.905744551134724,42.905744551134724
5,1722182400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.16290000000000002,54.350190710494296,0.0,54.513090710494296,54.513090710494296
5,1722211200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.07212,18.14287087964056,0.0,18.214990879640563,18.214990879640563
5,1722240000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.31632,82.48016602145417,0.0,82.79648602145417,82.79648602145417
5,1722268800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.3913000000000001,-35.343403173204614,0.0,-34.95210317320461,-34.95210317320461
5,1722297600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.17923,-22.33836914951332,0.0,-22.15913914951332,-22.15913914951332
5,1722326400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,-0.17999999999999997,33.98378610967806,0.0,33.80378610967806,33.80378610967806
5,1722355200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.21094,72.53721261456337,0.0,72.74815261456337,72.74815261456337
5,1722384000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,-0.36718999999999996,-31.328309793270392,0.0,-31.695499793270393,-31.695499793270393
5,1722412800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.42610999999999993,-1.0464322606916259,0.0,-0.6203222606916259,-0.6203222606916259
5,1722441600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.4735200000000001,-9.35154454861497,0.0,-8.87802454861497,-8.87802454861497
5,1722470400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.7434100000000001,47.94770331724474,0.0,48.691113317244735,48.691113317244735
5,1722499200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.36637000000000003,34.220526089503046,0.0,34.58689608950305,34.58689608950305
5,1722528000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.50866,-51.33176112179427,0.0,-50.823101121794274,-50.823101121794274
5,1722556800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.53528,48.441640710526094,0.0,48.976920710526095,48.976920710526095
5,1722585600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.23373000000000002,11.432711605782126,0.0,11.666441605782126,11.666441605782126
5,1722614400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.9958900000000003,28.200506171224553,0.0,29.196396171224553,29.196396171224553
5,1722643200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.45424999999999993,-32.40165672247852,0.0,-31.947406722478522,-31.947406722478522
5,1722672000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.17028000000000001,17.508460468837296,0.0,17.678740468837297,17.678740468837297
5,1722700800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.25113,37.87621934926211,0.0,38.12734934926211,38.12734934926211
5,1722729600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.56025,-35.37203831701201,0.0,-34.81178831701201,-34.81178831701201
5,1722758400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.29442999999999997,126.52099544254209,0.0,126.8154254425421,126.8154254425421
5,1722787200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,1.14981,50.318134591175195,0.0,51.4679445911752,51.4679445911752
5,1722816000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.9198699999999999,170.32337131843747,0.0,171.24324131843747,171.24324131843747
5,1722844800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,1.4360399999999998,-36.217918982611046,0.0,-34.78187898261105,-34.78187898261105
5,1722873600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.3547699999999999,-86.29559473233691,0.0,-85.9408247323369,-85.9408247323369
5,1722902400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.51891,-59.94879701208944,0.0,-59.429887012089445,-59.429887012089445
5,1722931200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.5869800000000002,-20.395011146262668,0.0,-19.808031146262667,-19.808031146262667
5,1722960000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.55738,46.187452226248816,0.0,46.74483222624882,46.74483222624882
5,1722988800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,1.03351,-73.35584115067958,0.0,-72.32233115067957,-72.32233115067957
5,1723017600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.73712,133.09656744604982,0.0,133.83368744604982,133.83368744604982
5,1723046400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.8551,41.939801229088104,0.0,42.794901229088104,42.794901229088104
5,1723075200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.6383300000000001,-75.26277787496443,0.0,-74.62444787496443,-74.62444787496443
5,1723104000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.22862999999999994,-223.83695894616253,0.0,-223.60832894616252,-223.60832894616252
5,1723132800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.10920000000000003,-196.02931232815084,0.0,-195.92011232815085,-195.92011232815085
5,1723161600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.3890100000000001,-30.174546219623988,0.0,-29.78553621962399,-29.78553621962399
5,1723190400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.7566300000000002,7.68033345639527,0.0,8.43696345639527,8.43696345639527
5,1723219200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,0.36622000000000005,-57.63607782629754,0.0,-57.26985782629754,-57.26985782629754
5,1723248000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,-0.13604,-11.95975614797406,0.0,-12.09579614797406,-12.09579614797406
5,1723276800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|SUIUSDT|ARBUSDT|APTUSDT,0,-0.19416000000000003,-111.34414365874704,0.0,-111.53830365874704,-111.53830365874704
5,1723305600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|UNIUSDT|ARBUSDT|APTUSDT,1,0.04553000000000002,37.93561981133675,0.6000000000000001,37.98114981133675,37.38114981133675
5,1723334400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|UNIUSDT|ARBUSDT|APTUSDT,0,0.17166999999999982,-60.164472987392585,0.0,-59.99280298739259,-59.99280298739259
5,1723363200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|UNIUSDT|ARBUSDT|APTUSDT,0,0.22464999999999988,76.94919938274742,0.0,77.17384938274742,77.17384938274742
5,1723392000000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|UNIUSDT|ARBUSDT|APTUSDT,0,0.7852300000000001,75.27491015265348,0.0,76.06014015265347,76.06014015265347
5,1723420800000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|UNIUSDT|ARBUSDT|APTUSDT,0,0.19528999999999996,-61.318225107918394,0.0,-61.122935107918394,-61.122935107918394
5,1723449600000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|UNIUSDT|ARBUSDT|APTUSDT,0,0.08353999999999999,-163.06842568253924,0.0,-162.98488568253924,-162.98488568253924
5,1723478400000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|UNIUSDT|ARBUSDT|APTUSDT,0,0.7336199999999999,38.04042667432588,0.0,38.77404667432588,38.77404667432588
5,1723507200000,RESOLVED,BNBUSDT|BCHUSDT|ATOMUSDT|TRXUSDT|DOTUSDT,LINKUSDT|OPUSDT|UNIUSDT|ARBUSDT|APTUSDT,0,0.5935600000000001,45.256850893925346,0.0,45.85041089392534,45.85041089392534
